sex;function;km_transport;nationality;contract_pct;base_salary;clob;nr_managers_above;manager;direct;CLA_domain;grading;maritalstatus;years_of_services;age
Man;B737 Gezagvoerder;94;NL;80;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;21;48
Man;B737 Gezagvoerder;100;NL;80;8,042025503;clob_4;4;0;0;Cockpit;grade_3;Relationship;16;48
Man;B737 Gezagvoerder;52;NL;66,67;8,113778551;clob_4;4;0;0;Cockpit;grade_3;Relationship;21;45
Man;B737 Gezagvoerder;17;NL;90;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;24;51
Man;B737 Gezagvoerder;44;NL;80;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;24;53
Man;B737 Gezagvoerder;31;NL;80;8,108808277;clob_4;4;0;0;Cockpit;grade_3;Relationship;20;46
Man;B737 Gezagvoerder;147;NL;80;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Separated;25;48
Man;B737 Gezagvoerder;61;NL;66,67;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;21;46
Man;B737 Gezagvoerder;46;NL;80;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;21;49
Man;B737 Gezagvoerder;55;NL;100;8,116529608;clob_4;4;0;0;Cockpit;grade_3;Relationship;20;47
Man;B737 Gezagvoerder;20;NL;80;8,081340099;clob_4;4;0;0;Cockpit;grade_3;Relationship;18;47
Man;B737 Gezagvoerder;49;NL;100;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;20;48
Man;B737 Gezagvoerder;70;NL;80;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;25;50
Man;B737 Gezagvoerder;21;NL;80;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;23;51
Man;B737 Gezagvoerder;112;NL;100;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;24;46
Man;B737 Gezagvoerder;48;NL;100;8,121464555;clob_4;4;0;0;Cockpit;grade_3;Relationship;20;48
Man;B737 Gezagvoerder;174;NL;80;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;21;51
Man;B737 Gezagvoerder;165;NL;80;8,108254681;clob_4;4;0;0;Cockpit;grade_3;Relationship;20;46
Man;B737 Gezagvoerder;132;NL;80;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;25;48
Man;B737 Gezagvoerder;49;NL;80;8,07164497;clob_4;4;0;0;Cockpit;grade_3;Relationship;16;50
Man;B737 Gezagvoerder;44;NL;80;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;24;49
Man;B777 Eerste Officier;105;NL;80;8,024813742;clob_4;4;0;0;Cockpit;grade_3;Single;21;48
Man;B777 Eerste Officier;999;NL;80;7,944096171;clob_4;4;0;0;Cockpit;grade_3;Single;16;46
Man;B777 Eerste Officier;999;NL;66,67;7,907376193;clob_4;4;0;0;Cockpit;grade_3;Relationship;14;46
Man;B777 Eerste Officier;176;NL;80;8,033157144;clob_4;4;0;0;Cockpit;grade_3;Relationship;21;49
Man;B777 Eerste Officier;;NL;100;7,926547632;clob_4;4;0;0;Cockpit;grade_3;Relationship;15;45
Man;B777 Eerste Officier;17;Not NL;80;8,033157144;clob_4;4;0;0;Cockpit;grade_3;Single;23;50
Man;B777 Eerste Officier;108;NL;90;7,958823483;clob_4;4;0;0;Cockpit;grade_3;Single;16;47
Man;B777 Eerste Officier;23;NL;80;8,033157144;clob_4;4;0;0;Cockpit;grade_3;Relationship;24;52
Man;B777 Eerste Officier;44;NL;90;7,948599985;clob_4;4;0;0;Cockpit;grade_3;Relationship;15;48
Man;B777 Eerste Officier;162;NL;80;7,952444868;clob_4;4;0;0;Cockpit;grade_3;Relationship;16;47
Man;B777 Eerste Officier;999;Not NL;80;8,031969267;clob_4;4;0;0;Cockpit;grade_3;Single;20;51
Man;B777 Eerste Officier;9;NL;100;7,933731631;clob_4;4;0;0;Cockpit;grade_3;Relationship;17;45
Man;B777 Eerste Officier;47;NL;80;8,033157144;clob_4;4;0;0;Cockpit;grade_3;Separated;20;52
Man;B777 Eerste Officier;37;NL;66,67;8,001836771;clob_4;4;0;0;Cockpit;grade_3;Separated;16;54
Man;B777 Eerste Officier;14;NL;80;8,006715078;clob_4;4;0;0;Cockpit;grade_3;Relationship;16;54
Man;B777 Eerste Officier;999;NL;80;7,892602299;clob_4;4;0;0;Cockpit;grade_3;Relationship;11;51
Man;B777 Eerste Officier;135;NL;80;7,982723772;clob_4;4;0;0;Cockpit;grade_3;Relationship;15;54
Man;B777 Eerste Officier;999;NL;66,67;8,033157144;clob_4;4;0;0;Cockpit;grade_3;Separated;20;53
Man;B777 Eerste Officier;21;NL;66,67;8,033157144;clob_4;4;0;0;Cockpit;grade_3;Single;20;50
Man;B777 Eerste Officier;146;NL;80;7,940221397;clob_4;4;0;0;Cockpit;grade_3;Relationship;16;45
Man;B777 Eerste Officier;69;NL;66,67;8,033157144;clob_4;4;0;0;Cockpit;grade_3;Separated;29;53
Man;B777 Eerste Officier;160;NL;100;8,022418224;clob_4;4;0;0;Cockpit;grade_3;Relationship;21;47
Man;B777 Eerste Officier;83;NL;80;7,953724201;clob_4;4;0;0;Cockpit;grade_3;Single;14;52
Man;B777 Eerste Officier;652;Not NL;80;8,01399112;clob_4;4;0;0;Cockpit;grade_3;Relationship;19;48
Man;B777 Eerste Officier;999;NL;80;7,992014265;clob_4;4;0;0;Cockpit;grade_3;Relationship;16;52
Man;B777 Eerste Officier;21;NL;80;7,965796645;clob_4;4;0;0;Cockpit;grade_3;Relationship;16;49
Man;B777 Eerste Officier;170;NL;80;8,033157144;clob_4;4;0;0;Cockpit;grade_3;Relationship;21;46
Man;B777 Eerste Officier;24;NL;100;7,949883134;clob_4;4;0;0;Cockpit;grade_3;Relationship;15;48
Man;B777 Eerste Officier;48;NL;100;7,931516303;clob_4;4;0;0;Cockpit;grade_3;Relationship;15;46
Man;B777 Eerste Officier;49;NL;80;7,879677434;clob_4;4;0;0;Cockpit;grade_3;Relationship;11;49
Man;B777 Eerste Officier;999;NL;80;7,897997753;clob_4;4;0;0;Cockpit;grade_3;Relationship;15;45
Man;B777 Eerste Officier;54;NL;80;8,003669162;clob_4;4;0;0;Cockpit;grade_3;Relationship;19;47
Man;B777 Eerste Officier;106;NL;90;7,905373538;clob_4;4;0;0;Cockpit;grade_3;Relationship;11;52
Man;B777 Eerste Officier;44;NL;100;7,947315309;clob_4;4;0;0;Cockpit;grade_3;Single;14;54
Man;B777 Eerste Officier;69;NL;100;8,011570747;clob_4;4;0;0;Cockpit;grade_3;Single;20;45
Man;B777 Eerste Officier;18;NL;100;7,782802928;clob_4;4;0;0;Cockpit;grade_3;Relationship;15;46
Man;B777 Eerste Officier;99;NL;80;8,033157144;clob_4;4;0;0;Cockpit;grade_3;Relationship;24;54
Man;B777 Eerste Officier;926;NL;100;8,028397777;clob_4;4;0;0;Cockpit;grade_3;Relationship;23;45
Man;B777 Eerste Officier;28;NL;80;7,942160521;clob_4;4;0;0;Cockpit;grade_3;Relationship;16;46
Man;B777 Eerste Officier;24;NL;66,67;8,003669162;clob_4;4;0;0;Cockpit;grade_3;Relationship;18;49
Man;B777 Eerste Officier;52;NL;80;7,955639254;clob_4;4;0;0;Cockpit;grade_3;Relationship;16;47
Man;B777 Eerste Officier;49;NL;100;8,033157144;clob_4;4;0;0;Cockpit;grade_3;Separated;25;53
Man;B777 Eerste Officier;138;NL;80;8,030780082;clob_4;4;0;0;Cockpit;grade_3;Relationship;20;48
Man;B777 Gezagvoerder;999;Not NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Separated;28;54
Man;B777 Gezagvoerder;37;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;25;53
Man;B777 Gezagvoerder;75;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Single;28;52
Man;B777 Gezagvoerder;101;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;52
Man;B777 Gezagvoerder;999;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;25;49
Man;B777 Gezagvoerder;47;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Separated;28;51
Man;B777 Gezagvoerder;20;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;32;54
Man;B777 Gezagvoerder;41;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;51
Man;B777 Gezagvoerder;92;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;25;49
Man;B777 Gezagvoerder;58;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;25;49
Man;B777 Gezagvoerder;13;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;32;52
Man;B777 Gezagvoerder;60;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;50
Man;B777 Gezagvoerder;999;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Single;27;52
Man;B777 Gezagvoerder;89;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;48
Man;B777 Gezagvoerder;94;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;30;51
Man;B777 Gezagvoerder;52;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;47
Man;B777 Gezagvoerder;999;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;32;53
Man;B777 Gezagvoerder;190;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;33;54
Man;B777 Gezagvoerder;26;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;27;51
Man;B777 Gezagvoerder;999;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Single;26;48
Man;B777 Gezagvoerder;16;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;28;51
Man;B777 Gezagvoerder;41;NL;90;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;30;54
Man;B777 Gezagvoerder;209;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;28;52
Man;B777 Gezagvoerder;20;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;29;50
Man;B777 Gezagvoerder;24;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;30;54
Man;B777 Gezagvoerder;999;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;47
Man;B777 Gezagvoerder;25;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;27;49
Man;B777 Gezagvoerder;41;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;28;53
Man;B777 Gezagvoerder;72;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;53
Man;B777 Gezagvoerder;988;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;54
Man;B777 Gezagvoerder;36;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;27;49
Man;B777 Gezagvoerder;106;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;32;54
Man;B777 Gezagvoerder;15;NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;27;51
Man;B777 Gezagvoerder;36;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;32;54
Man;B777 Gezagvoerder;999;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;27;51
Man;B777 Gezagvoerder;44;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Separated;32;54
Man;B777 Gezagvoerder;18;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;30;53
Man;B777 Gezagvoerder;22;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;30;52
Man;B777 Gezagvoerder;16;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;28;49
Man;B777 Gezagvoerder;143;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;28;52
Man;B777 Gezagvoerder;163;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Separated;27;53
Man;B777 Gezagvoerder;37;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;30;51
Man;B777 Gezagvoerder;25;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;32;53
Man;B777 Gezagvoerder;22;NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;50
Man;B777 Gezagvoerder;40;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;29;51
Man;B777 Gezagvoerder;11;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;27;52
Man;B777 Gezagvoerder;116;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;25;54
Man;B777 Gezagvoerder;32;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;25;50
Man;B777 Gezagvoerder;172;NL;100;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;25;47
Man;B777 Gezagvoerder;57;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;28;52
Man;B777 Gezagvoerder;20;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;29;53
Man;B777 Gezagvoerder;981;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;48
Man;B777 Gezagvoerder;59;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;33;54
Man;B777 Gezagvoerder;14;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;28;54
Man;B777 Gezagvoerder;5;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;25;51
Man;B777 Gezagvoerder;98;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Separated;33;53
Man;B777 Gezagvoerder;;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;54
Man;B777 Gezagvoerder;46;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;28;50
Man;B777 Gezagvoerder;13;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;27;49
Man;B777 Gezagvoerder;12;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;32;54
Man;B777 Gezagvoerder;64;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;25;47
Man;B777 Gezagvoerder;65;NL;90;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;32;52
Man;B777 Gezagvoerder;19;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;28;49
Man;B777 Gezagvoerder;999;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;27;54
Man;B777 Gezagvoerder;195;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;27;52
Man;B777 Tweede Officier;29;NL;80;7,745797009;clob_4;4;0;0;Cockpit;grade_3;Relationship;11;50
Man;B777 Tweede Officier;28;NL;100;7,360880064;clob_4;4;0;0;Cockpit;grade_3;Relationship;4;45
Man;A330 Eerste Officier;99;NL;80;8,033157144;clob_4;4;0;0;Cockpit;grade_3;Relationship;22;60
Man;A330 Eerste Officier;35;NL;80;8,012176875;clob_4;4;0;0;Cockpit;grade_3;Relationship;15;57
Man;A330 Gezagvoerder;155;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;35;57
Man;A330 Gezagvoerder;999;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;30;55
Man;A330 Gezagvoerder;47;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Separated;30;56
Man;A330 Gezagvoerder;27;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;59
Man;A330 Gezagvoerder;39;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;34;55
Man;A330 Gezagvoerder;40;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;36;57
Man;A330 Gezagvoerder;114;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;56
Man;A330 Gezagvoerder;35;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;28;56
Man;A330 Gezagvoerder;69;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;30;59
Man;A330 Gezagvoerder;147;NL;100;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;24;56
Man;B737 Gezagvoerder;195;NL;80;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;21;57
Man;B737 Gezagvoerder;31;NL;80;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;20;56
Man;B737 Gezagvoerder;52;NL;80;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;23;58
Man;B737 Gezagvoerder;819;Not NL;80;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;24;55
Man;B737 Gezagvoerder;38;NL;66,67;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;23;57
Man;B737 Gezagvoerder;999;Not NL;80;8,124196128;clob_4;4;0;0;Cockpit;grade_3;Relationship;24;59
Man;B777 Eerste Officier;98;NL;80;8,033157144;clob_4;4;0;0;Cockpit;grade_3;Relationship;24;55
Man;B777 Eerste Officier;191;NL;66,67;8,033157144;clob_4;4;0;0;Cockpit;grade_3;Relationship;24;58
Man;B777 Eerste Officier;999;NL;66,67;8,033157144;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;56
Man;B777 Eerste Officier;137;NL;66,67;7,940868158;clob_4;4;0;0;Cockpit;grade_3;Relationship;11;57
Man;B777 Eerste Officier;135;NL;80;8,033157144;clob_4;4;0;0;Cockpit;grade_3;Single;21;56
Man;B777 Eerste Officier;87;NL;80;7,990780236;clob_4;4;0;0;Cockpit;grade_3;Relationship;16;55
Man;B777 Gezagvoerder;999;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;30;55
Man;B777 Gezagvoerder;22;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;34;55
Man;B777 Gezagvoerder;33;NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;28;57
Man;B777 Gezagvoerder;94;NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;32;56
Man;B777 Gezagvoerder;103;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;34;55
Man;B777 Gezagvoerder;999;NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;37;59
Man;B777 Gezagvoerder;26;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;30;57
Man;B777 Gezagvoerder;999;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;35;57
Man;B777 Gezagvoerder;140;NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;30;59
Man;B777 Gezagvoerder;40;Not NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;27;57
Man;B777 Gezagvoerder;53;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;35;57
Man;B777 Gezagvoerder;58;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;27;56
Man;B777 Gezagvoerder;104;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Separated;33;55
Man;B777 Gezagvoerder;35;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;28;55
Man;B777 Gezagvoerder;36;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;36;57
Man;B777 Gezagvoerder;20;NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;37;59
Man;B777 Gezagvoerder;28;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Single;36;58
Man;B777 Gezagvoerder;;NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;36;58
Man;B777 Gezagvoerder;478;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;27;57
Man;B777 Gezagvoerder;10;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;28;55
Man;B777 Gezagvoerder;999;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;27;56
Man;B777 Gezagvoerder;723;Not NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;32;57
Man;B777 Gezagvoerder;999;Not NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;28;57
Man;B777 Gezagvoerder;517;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;30;57
Man;B777 Gezagvoerder;30;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;29;57
Man;B777 Gezagvoerder;999;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Separated;32;57
Man;B777 Gezagvoerder;999;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;34;59
Man;B777 Gezagvoerder;999;Not NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;27;58
Man;B777 Gezagvoerder;5;NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;32;55
Man;B777 Gezagvoerder;559;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;36;57
Man;B777 Gezagvoerder;38;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;55
Man;B777 Gezagvoerder;999;NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;37;58
Man;B777 Gezagvoerder;133;NL;100;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;30;57
Man;B777 Gezagvoerder;999;Not NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;29;55
Man;B777 Gezagvoerder;15;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;35;56
Man;B777 Gezagvoerder;999;NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;29;57
Man;B777 Gezagvoerder;67;NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;36;58
Man;B777 Gezagvoerder;218;NL;66,67;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;27;55
Man;B777 Gezagvoerder;202;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;26;55
Man;B777 Gezagvoerder;43;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;36;59
Man;B777 Gezagvoerder;125;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Separated;27;56
Man;B777 Gezagvoerder;853;NL;80;8,340998677;clob_4;4;0;0;Cockpit;grade_3;Relationship;25;56
Man;A330 Tweede Officier;191;NL;100;6,699605062;clob_4;4;0;0;Cockpit;grade_3;Single;0;24
Man;A330 Tweede Officier;;NL;100;6,259877215;clob_4;4;0;0;Cockpit;grade_3;Single;0;22
Man;B777 Tweede Officier;20;NL;100;6,685225598;clob_4;4;0;0;Cockpit;grade_3;Single;0;24
Man;B777 Tweede Officier;19;NL;100;6,687291566;clob_4;4;0;0;Cockpit;grade_3;Single;0;23
Man;B777 Tweede Officier;212;Not NL;100;6,68315567;clob_4;4;0;0;Cockpit;grade_3;Single;0;23
Man;B777 Tweede Officier;76;NL;100;6,689353589;clob_4;4;0;0;Cockpit;grade_3;Single;0;24
Man;B777 Tweede Officier;24;NL;100;6,695516142;clob_4;4;0;0;Cockpit;grade_3;Single;0;24
Man;B777 Tweede Officier;11;NL;100;6,689353589;clob_4;4;0;0;Cockpit;grade_3;Single;0;23
Man;E190 Co piloot;131;NL;100;7,045826767;clob_5;4;0;0;Cockpit;grade_3;Relationship;3;29
Man;E190 Co piloot;22;NL;100;7,29942312;clob_5;4;0;0;Cockpit;grade_3;Relationship;5;32
Man;E190 Co piloot;27;NL;100;7,121601066;clob_5;4;0;0;Cockpit;grade_3;Relationship;3;34
Man;E190 Co piloot;47;NL;90;7,292372827;clob_5;4;0;0;Cockpit;grade_3;Relationship;5;32
Man;E190 Co piloot;18;NL;100;7,268537062;clob_5;4;0;0;Cockpit;grade_3;Single;5;30
Man;E190 Co piloot;70;NL;100;7,270944312;clob_5;4;0;0;Cockpit;grade_3;Single;5;30
Man;E190 Co piloot;;NL;90;7,140759852;clob_5;4;0;0;Cockpit;grade_3;Relationship;4;30
Man;E190 Co piloot;44;NL;100;7,132591204;clob_5;4;0;0;Cockpit;grade_3;Relationship;3;34
Man;E190 Co piloot;48;NL;90;7,255199001;clob_5;4;0;0;Cockpit;grade_3;Relationship;5;29
Man;E190 Co piloot;154;NL;100;7,241694153;clob_5;4;0;0;Cockpit;grade_3;Relationship;5;28
Man;E190 Co piloot;128;NL;100;7,192405709;clob_5;4;0;0;Cockpit;grade_3;Relationship;4;33
Man;E190 Co piloot;179;NL;100;7,082232715;clob_5;4;0;0;Cockpit;grade_3;Single;3;31
Man;E190 Co piloot;164;NL;100;7,193697909;clob_5;4;0;0;Cockpit;grade_3;Relationship;4;34
Man;E190 Co piloot;;NL;100;7,067818611;clob_5;4;0;0;Cockpit;grade_3;Relationship;5;27
Man;E190 Co piloot;114;NL;90;7,242928738;clob_5;4;0;0;Cockpit;grade_3;Relationship;5;28
Man;E190 Co piloot;43;NL;100;7,080799931;clob_5;4;0;0;Cockpit;grade_3;Relationship;5;27
Man;E190 Co piloot;;NL;100;7,066364878;clob_5;4;0;0;Cockpit;grade_3;Single;5;27
Man;E190 Co piloot;13;NL;100;7,275742773;clob_5;4;0;0;Cockpit;grade_3;Relationship;5;30
Man;E190 Co piloot;41;NL;100;7,154240003;clob_5;4;0;0;Cockpit;grade_3;Single;4;31
Man;E190 Co piloot;15;NL;100;7,083663601;clob_5;4;0;0;Cockpit;grade_3;Single;5;28
Man;E190 Co piloot;29;NL;90;7,267331423;clob_5;4;0;0;Cockpit;grade_3;Relationship;5;30
Man;E190 Co piloot;60;NL;100;7,268537062;clob_5;4;0;0;Cockpit;grade_3;Relationship;6;30
Man;E190 Co piloot;57;NL;100;7,079365244;clob_5;4;0;0;Cockpit;grade_3;Single;4;27
Man;E190 Co piloot;48;NL;100;7,242928738;clob_5;4;0;0;Cockpit;grade_3;Relationship;5;28
Man;E190 Co piloot;54;NL;100;7,056145494;clob_5;4;0;0;Cockpit;grade_3;Relationship;4;26
Man;E190 Co piloot;39;NL;100;7,082232715;clob_5;4;0;0;Cockpit;grade_3;Single;5;27
Man;E190 Co piloot;14;NL;100;7,25275636;clob_5;4;0;0;Cockpit;grade_3;Single;5;29
Man;E190 Co piloot;131;NL;100;7,05320782;clob_5;4;0;0;Cockpit;grade_3;Single;4;25
Man;E190 Co piloot;13;NL;100;7,288831032;clob_5;4;0;0;Cockpit;grade_3;Relationship;5;31
Man;E190 Co piloot;12;NL;90;7,23922074;clob_5;4;0;0;Cockpit;grade_3;Single;5;28
Man;E190 Co piloot;40;NL;100;7,120219602;clob_5;4;0;0;Cockpit;grade_3;Relationship;3;33
Man;E190 Co piloot;60;NL;100;7,09079138;clob_5;4;0;0;Cockpit;grade_3;Relationship;3;32
Man;E190 Co piloot;46;NL;100;7,117451362;clob_5;4;0;0;Cockpit;grade_3;Relationship;5;30
Man;E190 Co piloot;29;NL;100;7,151557711;clob_5;4;0;0;Cockpit;grade_3;Single;5;32
